Unnamed: 0,name,full_name,description,forks_count,stargazers_count,watchers_count,open_issues_count
6584,ragel,src-openeuler/ragel,Ragel State Machine Compiler,3,0,10,2
3184,p7zip,src-openeuler/p7zip,7-Zip is a file archiver with a high compression ratio.,6,1,10,1
769,figlet,src-openeuler/figlet,FIGlet is a program for making large letters out of ordinary text,2,0,10,2
3822,perl-IPC-SysV,src-openeuler/perl-IPC-SysV,,5,0,10,1
674,emma,src-openeuler/emma,Code Coverage Tool,1,0,10,1
905,git-tools,src-openeuler/git-tools,Assorted git-related scripts,2,0,10,2
1174,hping,src-openeuler/hping,a command-line oriented TCP/IP packet assembler/analyzer,2,0,10,5
3046,opencryptoki,src-openeuler/opencryptoki,,1,0,10,0
1108,gtkmm24,src-openeuler/gtkmm24,,1,0,10,0
1781,kmodtool,src-openeuler/kmodtool,Tool for building kmod packages,1,0,10,0
1113,gtkspell3,src-openeuler/gtkspell3,,0,0,10,0
913,glassfish-dtd-parser,src-openeuler/glassfish-dtd-parser,Library for parsing XML DTDs,1,0,10,0
1114,gtkspellmm30,src-openeuler/gtkspellmm30,,1,0,10,0
1813,ladspa,src-openeuler/ladspa,,3,0,10,0
1184,http_load,src-openeuler/http_load,multiprocessing http test client,1,0,10,3
1136,hamcrest,src-openeuler/hamcrest,,0,0,10,0
1991,libhandy,src-openeuler/libhandy,Library with GTK+ widgets for mobile phones,2,0,10,1
3064,openpgm,src-openeuler/openpgm,An implementation of the PGM reliable multicast protocol.,1,0,10,0
585,dnf-plugins-core,src-openeuler/dnf-plugins-core,,8,0,10,1
576,dleyna-core,src-openeuler/dleyna-core,A DLNA-certified open source solution for Linux providing APIs,2,0,10,0
1145,hawtdispatch,src-openeuler/hawtdispatch,The libdispatch style API for Java,1,0,10,0
1180,htop,src-openeuler/htop,an interactive process viewer for Unix systems,5,0,10,1
1154,hello,src-openeuler/hello,"The GNU Hello program produces a familiar, friendly greeting. Yes, this is another implementation of the classic program that prints “Hello, world!” when you run it.",4,0,10,1
1788,kscreenlocker,src-openeuler/kscreenlocker,Library and components for secure lock screen architecture,1,0,10,0
1088,gssntlmssp,src-openeuler/gssntlmssp,A GSSAPI Mechanism that implements NTLMSSP,1,0,10,0
1188,httpcomponents-project,src-openeuler/httpcomponents-project,Apache components to build HTTP enabled services,2,0,10,1
1070,grizzly,src-openeuler/grizzly,Java NIO Server Framework,1,0,10,1
1044,google-gson,src-openeuler/google-gson,,1,0,10,0
920,glassfish-jaxb,src-openeuler/glassfish-jaxb,JAXB Reference Implementation,1,0,10,1
923,glassfish-jsp,src-openeuler/glassfish-jsp,Glassfish J2EE JSP API implementation,1,0,10,0
935,glib-networking,src-openeuler/glib-networking,,6,0,10,1
946,gmetrics,src-openeuler/gmetrics,Groovy library that provides reports and metrics for Groovy code.,1,0,10,0
7045,slurm,src-openeuler/slurm,a highly configurable open-source workload manager,2,0,10,4
995,gnome-software,src-openeuler/gnome-software,,5,0,10,0
6178,python-rtslib,src-openeuler/python-rtslib,,9,0,10,2
1964,libgeotiff,src-openeuler/libgeotiff,GeoTIFF format library.,1,0,10,0
595,docker,src-openeuler/docker,,20,5,10,1
7030,simde,src-openeuler/simde,Implementations of SIMD instruction sets for systems which don't natively support them,2,0,10,1
1836,lensfun,src-openeuler/lensfun,,0,0,10,0
556,delve,src-openeuler/delve,A debugger for the Go programming language,3,1,10,1
3033,openEuler-pkginfo,src-openeuler/openEuler-pkginfo,,0,0,10,4
575,dleyna-connector-dbus,src-openeuler/dleyna-connector-dbus,D-Bus connector for dLeyna services,1,0,10,0
6971,saxon,src-openeuler/saxon,"Java XPath, XSLT 2.0 and XQuery implementation",1,0,10,0
1831,ldapjdk,src-openeuler/ldapjdk,"The package can enable user to manage and update the information stored in an LDAP directory,and to write applications which access.",1,0,10,0
3107,options,src-openeuler/options,Library for managing sets of JVM properties to configure an app or library,2,0,10,0
7591,xorg-x11-drv-armsoc,src-openeuler/xorg-x11-drv-armsoc,,1,0,9,1
2602,nodejs-argv-parse,src-openeuler/nodejs-argv-parse,"Parse command line arguments. This is a lot like yargs or optimist but not as feature rich. You can specify flags, aliases, or not. Can pass arrays, strings, and booleans. No dependencies. If you don't need array arguments, I'd recommend using minimist which is very good.",1,0,9,0
7589,xorg-x11-docs,src-openeuler/xorg-x11-docs,,0,0,9,0
7156,sysprof,src-openeuler/sysprof,Sysprof is a sampling CPU profiler for Linux that collects accurate,2,0,9,0
2614,nodejs-babel-core,src-openeuler/nodejs-babel-core,Babel compiler core.,1,0,9,0
6938,rubygem-webpack-rails,src-openeuler/rubygem-webpack-rails,Use webpack with Ruby on Rails without having to configure it.,1,0,9,0
2700,nodejs-extract-text-webpack-plugin,src-openeuler/nodejs-extract-text-webpack-plugin,"Extract text from a bundle, or bundles, into a separate file.",1,0,9,0
7155,sysmonitor,src-openeuler/sysmonitor,System Monitor Daemon,0,0,9,0
6897,rubygem-sassc-rails,src-openeuler/rubygem-sassc-rails,Integrate SassC-Ruby with Rails!,1,0,9,0
2675,nodejs-dotenv,src-openeuler/nodejs-dotenv,Dotenv is a zero-dependency module that loads environment variables from a .env file into process.env. Storing configuration in the environment separate from code is based on The Twelve-Factor App methodology.,1,0,9,0
6921,rubygem-text,src-openeuler/rubygem-text,Collection of text algorithms. gem install text.,1,0,9,0
5287,python-dasbus,src-openeuler/python-dasbus,DBus library in Python 3,2,0,9,0
6963,samtools,src-openeuler/samtools,Tools (written in C using htslib) for manipulating next-generation sequencing data,2,0,9,5
2705,nodejs-file-loader,src-openeuler/nodejs-file-loader,The file-loader resolves import/require() on a file into a url and emits the file into the output directory.,1,0,9,0
2766,nodejs-intl,src-openeuler/nodejs-intl,"All modern browsers, except safari, have implemented this API. Intl.js fills the void of availability for this API. It will provide the framework as described by the specification, so that developers can take advantage of the native API in environments that support it, or Intl.js for legacy or unsupported environments.",1,0,9,0
6962,samba,src-openeuler/samba,,16,0,9,1
6872,rubygem-roadie-rails,src-openeuler/rubygem-roadie-rails,Hooks Roadie into your Rails application to help with email generation.,1,0,9,0
2783,nodejs-jed,src-openeuler/nodejs-jed,Gettext Style i18n for Modern JavaScript Apps,1,0,9,0
7631,yapet,src-openeuler/yapet,Yet Another Password Encryption Tool,0,0,9,0
2823,nodejs-node-sass,src-openeuler/nodejs-node-sass,"Warning: LibSass and Node Sass are deprecated. While they will continue to receive maintenance releases indefinitely, there are no plans to add additional features or compatibility with any new CSS or Sass features. Projects that still use it should move onto Dart Sass.",1,0,9,0
2929,nodejs-uglifyjs-webpack-plugin,src-openeuler/nodejs-uglifyjs-webpack-plugin,This plugin uses uglify-js to minify your JavaScript.,1,0,9,0
2934,nodejs-url-loader,src-openeuler/nodejs-url-loader,A loader for webpack which transforms files into base64 URIs.,1,0,9,0
7638,you-get,src-openeuler/you-get,"You-Get is a command-line utility to download media contents (videos, audios, images) from the Web, in case there is no other handy way to do it.",1,0,9,0
7129,stringtie,src-openeuler/stringtie,StringTie is a fast and highly efficient assembler of RNA-Seq alignments into potential transcripts.,1,0,9,0
7646,zd1211-firmware,src-openeuler/zd1211-firmware,,3,0,9,0
6990,seahorse,src-openeuler/seahorse,A GNOME application for managing encryption keys,3,0,9,0
2977,nvwa,src-openeuler/nvwa,A daemon process for kernel online update,1,0,9,0
6997,seqtk,src-openeuler/seqtk,Toolkit for processing sequences in FASTA/Q formats.,1,0,9,0
6890,rubygem-ruby2ruby,src-openeuler/rubygem-ruby2ruby,ruby2ruby provides a means of generating pure ruby code easily from RubyParser compatible Sexps.,1,0,9,0
6582,racon,src-openeuler/racon,Ultrafast consensus module for raw de novo genome assembly of long uncorrected reads,1,0,9,0
6842,rubygem-powerbar,src-openeuler/rubygem-powerbar,The last progressbar-library you'll ever need.,1,0,9,0
6826,rubygem-net-ping,src-openeuler/rubygem-net-ping,"The net-ping library provides a ping interface for Ruby. It includes separate TCP, HTTP, LDAP, ICMP, UDP, WMI (for Windows) and external ping classes.",1,0,9,0
7295,trimmomatic,src-openeuler/trimmomatic,Trimmomatic performs a variety of useful trimming tasks for illumina paired-end and single ended data,1,0,9,0
7432,watchdog,src-openeuler/watchdog,The kexec/kdump userspace component,3,0,9,0
4736,perl-autodie,src-openeuler/perl-autodie,,3,0,9,0
4738,perl-bignum,src-openeuler/perl-bignum,,3,0,9,0
7420,vmtop,src-openeuler/vmtop,A tool for collecting and analyzing data of virtual machine,4,2,9,0
2513,mugen,src-openeuler/mugen,openEuler integration test framework and testcases,0,2,9,0
7418,virt-what,src-openeuler/virt-what,,3,0,9,0
3393,perl-Compress-Raw-Bzip2,src-openeuler/perl-Compress-Raw-Bzip2,,6,0,9,2
3051,openjdk-11,src-openeuler/openjdk-11,,21,3,9,2
7401,vcftools,src-openeuler/vcftools,A set of tools written in Perl and C++ for working with VCF files,2,0,9,0
3334,perl-Carp,src-openeuler/perl-Carp,,1,0,9,0
3079,openssh,src-openeuler/openssh,,21,1,9,4
3322,perl-CPAN-Meta-Requirements,src-openeuler/perl-CPAN-Meta-Requirements,,1,0,9,0
2968,ntp,src-openeuler/ntp,,11,0,9,0
4903,puppet-agent-puppet-strings,src-openeuler/puppet-agent-puppet-strings,"Puppet Strings generates documentation for Puppet code and extensions written in Puppet and Ruby. Strings processes code and YARD-style code comments to create documentation in HTML, Markdown, or JSON formats.",1,0,9,0
5159,python-blivet,src-openeuler/python-blivet,,12,0,9,0
3205,partclone,src-openeuler/partclone,Utility to clone and restore a partition,2,0,9,0
2537,mysql5,src-openeuler/mysql5,mysql version 5.x,9,0,9,4
7371,update-desktop-files,src-openeuler/update-desktop-files,This package provides further translations and a shell script to update desktop files. It is used by the %%suse_update_desktop_file rpm macro.,1,0,9,0
2562,net-tools,src-openeuler/net-tools,,4,0,9,0
2499,mozjs68,src-openeuler/mozjs68,SpiderMonkey JavaScript library,6,0,9,0
3534,perl-Devel-PPPort,src-openeuler/perl-Devel-PPPort,,3,0,9,0
6697,rubygem-algebrick,src-openeuler/rubygem-algebrick,Typed structs on steroids based on algebraic types and pattern matching.,1,0,9,0
6801,rubygem-locale,src-openeuler/rubygem-locale,Chef cookbook to configure the system locale on Linux systems.,2,0,9,0
6788,rubygem-jquery-ui-rails,src-openeuler/rubygem-jquery-ui-rails,"jQuery UI's JavaScript, CSS, and image files packaged for the Rails 3.1+ asset pipeline",1,0,9,0
6770,rubygem-gettext,src-openeuler/rubygem-gettext,Ruby-GetText-Package is a Localization(L10n) library and tools which modeled after GNU gettext package.,1,0,9,0
7575,xmlrpc-c,src-openeuler/xmlrpc-c,,7,0,9,0
6742,rubygem-deacon,src-openeuler/rubygem-deacon,Deacon - human readable random name generator,1,0,9,0
6725,rubygem-coffee-rails,src-openeuler/rubygem-coffee-rails,CoffeeScript adapter for the Rails asset pipeline. Also adds support to use CoffeeScript to respond to JavaScript requests (use .coffee views).,1,0,9,0
6718,rubygem-bundler_ext,src-openeuler/rubygem-bundler_ext,Simple library leveraging the Bundler Gemfile DSL to load gems already on the system and managed by the systems package manager (like yum/apt),1,0,9,0
6714,rubygem-bootstrap-sass,src-openeuler/rubygem-bootstrap-sass,Official Sass port of Bootstrap 2 and 3.,1,0,9,0
6684,rubygem-actiontext,src-openeuler/rubygem-actiontext,Edit and display rich text in Rails applications.,1,0,9,0
2495,mousetweaks,src-openeuler/mousetweaks,,4,0,9,0
6681,rubygem-actionmailbox,src-openeuler/rubygem-actionmailbox,Receive and process incoming emails in Rails.,2,0,9,0
6669,rstudio,src-openeuler/rstudio,RStudio is an integrated development environment (IDE) for R,1,0,9,0
6645,rocksdb,src-openeuler/rocksdb,A Persistent Key-Value Store for Flash and RAM Storage,4,0,9,4
6631,rfkill,src-openeuler/rfkill,A tool for enabling and disabling wireless devices,1,0,9,1
7498,xdg-desktop-portal,src-openeuler/xdg-desktop-portal,,3,0,9,0
7479,x265,src-openeuler/x265,A H.265 / HEVC video encoder application library.,2,0,9,2
7476,wxGTK3,src-openeuler/wxGTK3,,1,0,9,0
7475,wtdbg2,src-openeuler/wtdbg2,Wtdbg2 is a de novo sequence assembler for long noisy reads produced by PacBio or Oxford Nanpopore Technologies(ONT).,1,0,9,0
7046,smartdenovo,src-openeuler/smartdenovo,Ultra-fast de novo assembler using long noisy reads,1,0,9,0
0,A-Ops,src-openeuler/A-Ops,the intelligent  ops toolkit for openEuler,0,0,9,0
289,bowtie2,src-openeuler/bowtie2,A fast and sensitive gapped read aligner,1,0,9,0
571,disomaster,src-openeuler/disomaster,Library to manipulate DISC burning,1,0,9,1
731,fastp,src-openeuler/fastp,A tool designed to provide fast all-in-one preprocessing for FastQ files. This tool is developed in C++ with multithreading supported to afford high performance.,1,0,9,0
1423,ipmitool,src-openeuler/ipmitool,,6,1,9,1
1424,iproute,src-openeuler/iproute,,11,0,9,0
316,c-STAR,src-openeuler/c-STAR,Spliced Transcripts Alignment to a Reference,1,0,9,0
170,argyllcms,src-openeuler/argyllcms,ICC compatible color management system,2,0,9,0
587,dnsmasq,src-openeuler/dnsmasq,,15,1,9,0
28,NetworkManager,src-openeuler/NetworkManager,,17,0,9,3
27,ModemManager,src-openeuler/ModemManager,,7,0,9,0
1182,htslib,src-openeuler/htslib,C library for high-throughput sequencing data formats,4,0,9,2
205,atmel-firmware,src-openeuler/atmel-firmware,,3,0,9,0
655,edk2,src-openeuler/edk2,,13,3,9,0
2234,lldpad,src-openeuler/lldpad,,4,0,9,0
1311,hyperscan,src-openeuler/hyperscan,The repo for High-performance regular expression matching library.,3,0,9,1
560,dhcp,src-openeuler/dhcp,,14,0,9,0
559,devhelp,src-openeuler/devhelp,,4,0,9,0
1697,kbox,src-openeuler/kbox,the crash message collector for openEuler,0,0,9,0
14,GATK,src-openeuler/GATK,GATK is a software that analyzes mutation information from high-throughput sequencing data.,1,0,9,0
1694,katello,src-openeuler/katello,A package for managing application life-cycle for Linux systems,0,0,9,0
954,gnome-boxes,src-openeuler/gnome-boxes,An application of the GNOME Desktop Environment,3,0,9,1
8,Control-FREEC,src-openeuler/Control-FREEC,Copy number and genotype annotation from whole genome and whole exome sequencing data.,1,0,9,0
1133,ha-web,src-openeuler/ha-web,Ha web frontend.,0,0,9,3
36,OpenIPMI,src-openeuler/OpenIPMI,,7,1,9,0
732,fastqc,src-openeuler/fastqc,A quality control analysis tool for high throughput sequencing data,1,0,9,0
39,PackageKit-Qt,src-openeuler/PackageKit-Qt,Qt support library for PackageKit,1,0,9,0
2263,low-memory-monitor,src-openeuler/low-memory-monitor,An early boot daemon that will monitor memory pressure information coming from the kernel.,2,0,9,0
347,cdrkit,src-openeuler/cdrkit,,4,0,9,0
902,gio-qt,src-openeuler/gio-qt,This library is designed to be exception-free and avoid Qt application developer do direct access to glib/glibmm,1,0,9,0
1394,imlib2,src-openeuler/imlib2,,3,0,9,0
1377,icon-naming-utils,src-openeuler/icon-naming-utils,,2,0,9,0
364,chrony,src-openeuler/chrony,,9,0,9,0
895,gffread,src-openeuler/gffread,"GFF/GTF utility providing format conversions, region filtering, FASTA sequence extraction and more.",1,0,9,0
894,gffcompare,src-openeuler/gffcompare,"classify, merge, tracking and annotation of GFF files by comparing to a reference annotation GFF.",1,0,9,0
2040,libmediainfo,src-openeuler/libmediainfo,Library for supplies technical and tag information about a video or audio file,1,0,9,0
1049,google-noto-fonts,src-openeuler/google-noto-fonts,Hinted and Non Hinted OpenType fonts for Unicode scripts,1,0,9,1
79,adwaita-qt,src-openeuler/adwaita-qt,A native style to bend Qt4 and Qt5 applications,2,0,9,0
2036,libmaus2,src-openeuler/libmaus2,libmaus2 is a collection of data structures and algorithms,0,0,9,0
1376,icfg,src-openeuler/icfg,,2,0,9,0
1041,google-croscore-fonts,src-openeuler/google-croscore-fonts,The width-compatible fonts for improved on-screen readability,1,0,9,0
56,X-diagnosis,src-openeuler/X-diagnosis,OS debug toolkit,0,0,9,0
783,fish,src-openeuler/fish,fish is a command line shell.,1,0,9,0
1039,gom,src-openeuler/gom,GObject to SQLite object mapper library,4,0,9,0
44,R-core,src-openeuler/R-core,A freely available language and environment for statistical computing and graphics,0,0,9,0
40,Picard,src-openeuler/Picard,Picard is a set of command line tools for manipulating high-throughput sequencing (HTS) data and formats such as SAM/BAM/CRAM and VCF.,0,0,9,0
2218,lightdm-gtk-greeter,src-openeuler/lightdm-gtk-greeter,LightDM GTK+ Greeter,4,0,9,1
15,GATK3,src-openeuler/GATK3,GATK is a software that analyzes mutation information from high-throughput sequencing data.,1,0,9,0
231,avocado,src-openeuler/avocado,Avocado is a set of tools and libraries to help with automated testing.,2,1,9,0
657,efibootmgr,src-openeuler/efibootmgr,,6,0,9,0
257,bcftools,src-openeuler/bcftools,Reading/writing BCF2/VCF/gVCF files and calling/filtering/summarising SNP,2,0,9,4
265,bgenix,src-openeuler/bgenix,a tool to create an index of variants in a bgen file and to use that index for efficient retrieval of data for specific variants or regions.,1,0,9,0
2012,libisal,src-openeuler/libisal,Library for Intelligent Storage Acceleration Library,3,0,9,1
263,bedtools,src-openeuler/bedtools,the bedtools utilities are a swiss-army knife of tools for a wide-range of genomics analysis tasks,2,0,9,0
682,entr,src-openeuler/entr,entr is a file watcher runs specified commands when target files change,2,0,9,1
475,custodia,src-openeuler/custodia,A tool for managing secrets other processes,2,0,9,0
6,CharLS,src-openeuler/CharLS,An optimized implementation of the JPEG-LS standard,1,0,9,0
262,bedops,src-openeuler/bedops,a suite of tools to address common questions raised in genomic studies.,1,0,9,0
807,foreman-proxy,src-openeuler/foreman-proxy,"Restful Proxy for DNS, DHCP, TFTP, PuppetCA and Puppet",0,0,9,0
2103,libraqm,src-openeuler/libraqm,Library that encapsulates the logic for complex text layout and provides a convenient API,2,0,9,0
1433,ipxe,src-openeuler/ipxe,,10,0,9,0
467,cufflinks,src-openeuler/cufflinks,Transcriptome assembly and differential expression analysis for RNA-Seq.,1,0,9,0
1921,libdazzle,src-openeuler/libdazzle,libdazzle is a collection of fancy features for GLib and Gtk+,3,0,9,0
806,foreman-installer,src-openeuler/foreman-installer,Puppet-based installer for The Foreman,0,0,9,0
455,criu,src-openeuler/criu,A tool of Checkpoint/Restore in User-space,7,0,9,0
1685,jxrlib,src-openeuler/jxrlib,Open source implementation of jpegxr,2,0,9,1
2129,libsolv,src-openeuler/libsolv,,7,0,9,0
686,epiphany,src-openeuler/epiphany,Web browser for GNOME,4,0,9,0
805,foreman,src-openeuler/foreman,Systems Management web application,1,0,9,0
808,foreman-selinux,src-openeuler/foreman-selinux,SELinux policy module for Foreman,0,0,9,0
271,biobambam2,src-openeuler/biobambam2,Tools for early stage alignment file processing,1,0,9,0
244,bamtools,src-openeuler/bamtools,C++ API & command-line toolkit for working with BAM data,2,0,9,0
2213,libzen,src-openeuler/libzen,Shared library for libmediainfo and medianfo*,1,0,9,0
